base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Llama-3.2-1B,0,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.20527167641557753,0.009387032211171788,1.8611915490245763,0.054281963754551535,0.020610765097016724,0.4049420952796936,0.005601257551461458,1.8611915490245763,48.88078368995032,48.88078368995032,48,0.8807836899503201,49,1,0.02392578125
Llama-3.2-1B,1,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.22427294641966,0.07308119590572003,7.138205082327674,0.999265525891321,0.3046272784021203,0.44803813099861145,0.0005077618407085538,7.138205082327674,722.458386747982,722.458386747982,722,0.4583867479819901,723,1,0.35302734375
Llama-3.2-1B,2,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.4879748076200485,0.957036295235705,1.5580681204018267,0.0,0.7177772214267788,0.4718910753726959,0.5040585398674011,1.5580681204018267,1702.2906686377378,1702.2906686377378,1702,0.29066863773778095,1702,0,0.8310546875
Llama-3.2-1B,3,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.5007917582988739,1.0,1.8933533489626864,0.06004135248426388,0.765010338121066,0.4729703664779663,0.5286131501197815,1.8933533489626864,1814.3094000757965,1814.3094000757965,1814,0.309400075796475,1814,0,0.8857421875
Llama-3.2-1B,4,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.48103734850883484,0.9337812361707614,2.043169225075514,0.0868696976041454,0.7220533515291073,0.4542410373687744,0.5078336596488953,2.043169225075514,1712.4319996159002,1712.4319996159002,1712,0.43199961590016756,1712,0,0.8359375
Llama-3.2-1B,5,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.4370584487915039,0.7863595513518017,2.1677055499401066,0.10917109576112546,0.6170624374541327,0.4282119870185852,0.4459049105644226,2.1677055499401066,1463.434054311491,1463.434054311491,1463,0.43405431149108153,1464,1,0.71484375
Llama-3.2-1B,6,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.44676361978054047,0.8188922583512003,2.0883709814575218,0.0949642223748581,0.6379102493571147,0.4209687411785126,0.47255849838256836,2.0883709814575218,1512.8770215784334,1512.8770215784334,1512,0.8770215784334141,1513,1,0.73876953125
Llama-3.2-1B,7,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.43193894624710083,0.7691984651176812,2.2176736159382155,0.1181191495612494,0.6064286362285732,0.4037322402000427,0.46014565229415894,2.2176736159382155,1438.214780060302,1438.214780060302,1438,0.21478006030201868,1438,0,0.7021484375
Llama-3.2-1B,8,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.43762990832328796,0.7882751410441983,2.4416827257273823,0.15823368123408202,0.6307647760916693,0.36816585063934326,0.5070939660072327,2.4416827257273823,1495.930715538532,1495.930715538532,1495,0.9307155385320129,1496,1,0.73046875
Llama-3.2-1B,9,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.42301158607006073,0.739273058007819,2.7118646078714157,0.20661662279790097,0.6061089492053395,0.3595889210700989,0.4864342510700226,2.7118646078714157,1437.456605768488,1437.456605768488,1437,0.45660576848808887,1438,1,0.7021484375
Llama-3.2-1B,10,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.43833890557289124,0.7906517709676462,2.9139599176722863,0.24280693092228067,0.6536905609563048,0.37254953384399414,0.5041282773017883,2.9139599176722863,1550.3018330402688,1550.3018330402688,1550,0.3018330402687752,1550,0,0.7568359375
Llama-3.2-1B,11,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.43017949163913727,0.7633005967231644,3.1055224322247237,0.2771110740197362,0.6417532160473074,0.38549262285232544,0.4748663604259491,3.1055224322247237,1521.9910560466728,1521.9910560466728,1521,0.9910560466728384,1522,1,0.7431640625
Llama-3.2-1B,12,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.4267789274454117,0.7519015643236227,3.2130584606949637,0.2963681364851873,0.6380182073640138,0.3812050223350525,0.4723528325557709,3.2130584606949637,1513.1330563232862,1513.1330563232862,1513,0.13305632328615502,1513,0,0.73876953125
Llama-3.2-1B,13,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.3909684866666794,0.6318613735129853,3.6912525249771053,0.3820009527374405,0.5693962683190992,0.3854740560054779,0.39646291732788086,3.6912525249771053,1350.3882895448348,1350.3882895448348,1350,0.3882895448348336,1350,0,0.6591796875
Llama-3.2-1B,14,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.3380151689052582,0.4543565388918925,4.297229144339034,0.4905164872764992,0.46339652598804415,0.40545913577079773,0.27057120203971863,4.297229144339034,1098.9977927978346,1098.9977927978346,1098,0.9977927978345633,1099,1,0.53662109375
Llama-3.2-1B,15,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.2024713329738006,0.0,7.142306560878894,1.0,0.25,0.4026968777179718,0.0022457882296293974,7.142306560878894,592.9035562224894,592.9035562224894,592,0.903556222489442,593,1,0.28955078125
