base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Llama-3.2-1B,0,0.5,0.75,2048,8192,2048,819,0.39990234375,0.20527167641557753,0.009387032211171788,1.8611915490245763,0.054281963754551535,0.020610765097016724,0.4049420952796936,0.005601257551461458,1.8611915490245763,30.536507888687495,30.536507888687495,30,0.5365078886874954,31,1,0.01513671875
Llama-3.2-1B,1,0.5,0.75,2048,8192,2048,819,0.39990234375,0.22427294641966,0.07308119590572003,7.138205082327674,0.999265525891321,0.3046272784021203,0.44803813099861145,0.0005077618407085538,7.138205082327674,451.3298388608674,451.3298388608674,451,0.32983886086742586,451,0,0.22021484375
Llama-3.2-1B,2,0.5,0.75,2048,8192,2048,819,0.39990234375,0.4879748076200485,0.957036295235705,1.5580681204018267,0.0,0.7177772214267788,0.4718910753726959,0.5040585398674011,1.5580681204018267,1063.44474265012,1063.44474265012,1063,0.4447426501199061,1063,0,0.51904296875
Llama-3.2-1B,3,0.5,0.75,2048,8192,2048,819,0.39990234375,0.5007917582988739,1.0,1.8933533489626864,0.06004135248426388,0.765010338121066,0.4729703664779663,0.5286131501197815,1.8933533489626864,1133.4244078276715,1133.4244078276715,1133,0.42440782767152996,1133,0,0.55322265625
Llama-3.2-1B,4,0.5,0.75,2048,8192,2048,819,0.39990234375,0.48103734850883484,0.9337812361707614,2.043169225075514,0.0868696976041454,0.7220533515291073,0.4542410373687744,0.5078336596488953,2.043169225075514,1069.780173673091,1069.780173673091,1069,0.7801736730909852,1070,1,0.5224609375
Llama-3.2-1B,5,0.5,0.75,2048,8192,2048,819,0.39990234375,0.4370584487915039,0.7863595513518017,2.1677055499401066,0.10917109576112546,0.6170624374541327,0.4282119870185852,0.4459049105644226,2.1677055499401066,914.2276815264006,914.2276815264006,914,0.2276815264006018,914,0,0.4462890625
Llama-3.2-1B,6,0.5,0.75,2048,8192,2048,819,0.39990234375,0.44676361978054047,0.8188922583512003,2.0883709814575218,0.0949642223748581,0.6379102493571147,0.4209687411785126,0.47255849838256836,2.0883709814575218,945.1153933430487,945.1153933430487,945,0.11539334304870863,945,0,0.46142578125
Llama-3.2-1B,7,0.5,0.75,2048,8192,2048,819,0.39990234375,0.43193894624710083,0.7691984651176812,2.2176736159382155,0.1181191495612494,0.6064286362285732,0.4037322402000427,0.46014565229415894,2.2176736159382155,898.4728488706235,898.4728488706235,898,0.4728488706234657,898,0,0.4384765625
Llama-3.2-1B,8,0.5,0.75,2048,8192,2048,819,0.39990234375,0.43762990832328796,0.7882751410441983,2.4416827257273823,0.15823368123408202,0.6307647760916693,0.36816585063934326,0.5070939660072327,2.4416827257273823,934.5287994096551,934.5287994096551,934,0.5287994096551074,935,1,0.45654296875
Llama-3.2-1B,9,0.5,0.75,2048,8192,2048,819,0.39990234375,0.42301158607006073,0.739273058007819,2.7118646078714157,0.20661662279790097,0.6061089492053395,0.3595889210700989,0.4864342510700226,2.7118646078714157,897.9992068073165,897.9992068073165,897,0.9992068073164546,898,1,0.4384765625
Llama-3.2-1B,10,0.5,0.75,2048,8192,2048,819,0.39990234375,0.43833890557289124,0.7906517709676462,2.9139599176722863,0.24280693092228067,0.6536905609563048,0.37254953384399414,0.5041282773017883,2.9139599176722863,968.4951954690924,968.4951954690924,968,0.4951954690924367,969,1,0.47314453125
Llama-3.2-1B,11,0.5,0.75,2048,8192,2048,819,0.39990234375,0.43017949163913727,0.7633005967231644,3.1055224322247237,0.2771110740197362,0.6417532160473074,0.38549262285232544,0.4748663604259491,3.1055224322247237,950.809057896434,950.809057896434,950,0.8090578964339556,951,1,0.46435546875
Llama-3.2-1B,12,0.5,0.75,2048,8192,2048,819,0.39990234375,0.4267789274454117,0.7519015643236227,3.2130584606949637,0.2963681364851873,0.6380182073640138,0.3812050223350525,0.4723528325557709,3.2130584606949637,945.2753418220987,945.2753418220987,945,0.2753418220986532,945,0,0.46142578125
Llama-3.2-1B,13,0.5,0.75,2048,8192,2048,819,0.39990234375,0.3909684866666794,0.6318613735129853,3.6912525249771053,0.3820009527374405,0.5693962683190992,0.3854740560054779,0.39646291732788086,3.6912525249771053,843.606414292311,843.606414292311,843,0.6064142923110012,844,1,0.412109375
Llama-3.2-1B,14,0.5,0.75,2048,8192,2048,819,0.39990234375,0.3380151689052582,0.4543565388918925,4.297229144339034,0.4905164872764992,0.46339652598804415,0.40545913577079773,0.27057120203971863,4.297229144339034,686.5592618622628,686.5592618622628,686,0.5592618622628152,687,1,0.33544921875
Llama-3.2-1B,15,0.5,0.75,2048,8192,2048,819,0.39990234375,0.2024713329738006,0.0,7.142306560878894,1.0,0.25,0.4026968777179718,0.0022457882296293974,7.142306560878894,370.39512780031953,370.39512780031953,370,0.39512780031952843,370,0,0.1806640625
