base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Llama-3.2-1B,0,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.20527167641557753,0.009387032211171788,1.8611915490245763,0.054281963754551535,0.0430582308687066,0.4049420952796936,0.005601257551461458,1.8611915490245763,150.5538021493506,150.5538021493506,150,0.553802149350588,237,87,0.11572265625
Llama-3.2-1B,1,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.22427294641966,0.07308119590572003,7.138205082327674,0.999265525891321,0.7677194433949207,0.44803813099861145,0.0005077618407085538,7.138205082327674,2684.3434775461405,2048.0,2048,0.0,2048,0,1.0
Llama-3.2-1B,2,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.4879748076200485,0.957036295235705,1.5580681204018267,0.0,0.23925907380892625,0.4718910753726959,0.5040585398674011,1.5580681204018267,836.573229645744,836.573229645744,836,0.5732296457440498,923,87,0.45068359375
Llama-3.2-1B,3,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.5007917582988739,1.0,1.8933533489626864,0.06004135248426388,0.2950310143631979,0.4729703664779663,0.5286131501197815,1.8933533489626864,1031.5807237830752,1031.5807237830752,1031,0.5807237830752001,1118,87,0.5458984375
Llama-3.2-1B,4,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.48103734850883484,0.9337812361707614,2.043169225075514,0.0868696976041454,0.29859758224579935,0.4542410373687744,0.5078336596488953,2.043169225075514,1044.0512861939349,1044.0512861939349,1044,0.05128619393485678,1131,87,0.55224609375
Llama-3.2-1B,5,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.4370584487915039,0.7863595513518017,2.1677055499401066,0.10917109576112546,0.2784682096587945,0.4282119870185852,0.4459049105644226,2.1677055499401066,973.6686086729919,973.6686086729919,973,0.6686086729919225,1060,87,0.517578125
Llama-3.2-1B,6,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.44676361978054047,0.8188922583512003,2.0883709814575218,0.0949642223748581,0.27594623136894364,0.4209687411785126,0.47255849838256836,2.0883709814575218,964.8504707045992,964.8504707045992,964,0.8504707045991609,1051,87,0.51318359375
Llama-3.2-1B,7,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.43193894624710083,0.7691984651176812,2.2176736159382155,0.1181191495612494,0.2808889784503573,0.4037322402000427,0.46014565229415894,2.2176736159382155,982.1328659901485,982.1328659901485,982,0.13286599014850253,1069,87,0.52197265625
Llama-3.2-1B,8,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.43762990832328796,0.7882751410441983,2.4416827257273823,0.15823368123408202,0.3157440461866111,0.36816585063934326,0.5070939660072327,2.4416827257273823,1104.0041752844636,1104.0041752844636,1104,0.0041752844635993824,1190,86,0.5810546875
Llama-3.2-1B,9,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.42301158607006073,0.739273058007819,2.7118646078714157,0.20661662279790097,0.33978073160038047,0.3595889210700989,0.4864342510700226,2.7118646078714157,1188.0488354365568,1188.0488354365568,1188,0.04883543655682843,1275,87,0.62255859375
Llama-3.2-1B,10,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.43833890557289124,0.7906517709676462,2.9139599176722863,0.24280693092228067,0.37976814093362204,0.37254953384399414,0.5041282773017883,2.9139599176722863,1327.8654603132022,1327.8654603132022,1327,0.8654603132022203,1414,87,0.6904296875
Llama-3.2-1B,11,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.43017949163913727,0.7633005967231644,3.1055224322247237,0.2771110740197362,0.39865845469559325,0.38549262285232544,0.4748663604259491,3.1055224322247237,1393.915748568912,1393.915748568912,1393,0.9157485689120222,1480,87,0.72265625
Llama-3.2-1B,12,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.4267789274454117,0.7519015643236227,3.2130584606949637,0.2963681364851873,0.4102514934447961,0.3812050223350525,0.4723528325557709,3.2130584606949637,1434.45099646331,1434.45099646331,1434,0.45099646331004806,1521,87,0.74267578125
Llama-3.2-1B,13,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.3909684866666794,0.6318613735129853,3.6912525249771053,0.3820009527374405,0.44446605793132665,0.3854740560054779,0.39646291732788086,3.6912525249771053,1554.0827757632578,1554.0827757632578,1554,0.0827757632578141,1641,87,0.80126953125
Llama-3.2-1B,14,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.3380151689052582,0.4543565388918925,4.297229144339034,0.4905164872764992,0.48147650018034754,0.40545913577079773,0.27057120203971863,4.297229144339034,1683.4903869772304,1683.4903869772304,1683,0.4903869772304006,1770,87,0.8642578125
Llama-3.2-1B,15,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.2024713329738006,0.0,7.142306560878894,1.0,0.75,0.4026968777179718,0.0022457882296293974,7.142306560878894,2622.3871565070813,2048.0,2048,0.0,2048,0,1.0
