base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen3-0.6B,0,0.8,0.25,1024,3072,1024,614,0.599609375,0.3931065499782562,0.8104531324396645,2.8837237918340533,0.0,0.20261328310991614,0.3543747663497925,0.43183833360671997,2.8837237918340533,266.4764069111401,266.4764069111401,266,0.4764069111400886,266,0,0.259765625
Qwen3-0.6B,1,0.8,0.25,1024,3072,1024,614,0.599609375,0.33867600560188293,0.6793775527249376,3.0732739337569326,0.02150055242095408,0.18596980249694997,0.2560577392578125,0.42129427194595337,3.0732739337569326,244.58694910183922,244.58694910183922,244,0.5869491018392239,245,1,0.2392578125
Qwen3-0.6B,2,0.8,0.25,1024,3072,1024,614,0.599609375,0.138154007086996,0.19649542280996765,11.411095861077905,0.9672544073449042,0.7745646612111701,0.27532777190208435,0.0009802422719076276,11.411095861077905,1018.7052135566303,1018.7052135566303,1018,0.7052135566302695,1019,1,0.9951171875
Qwen3-0.6B,3,0.8,0.25,1024,3072,1024,614,0.599609375,0.40402117371559143,0.8367369157479264,3.862839220556841,0.11106044230757832,0.29247956066766534,0.2852398157119751,0.5228025317192078,3.862839220556841,384.6682765580923,384.6682765580923,384,0.668276558092316,385,1,0.3759765625
Qwen3-0.6B,4,0.8,0.25,1024,3072,1024,614,0.599609375,0.43755054473876953,0.9174798477668266,4.048308266400844,0.1320980785877757,0.3284435208825384,0.3512532114982605,0.5238478779792786,4.048308266400844,431.9679735436822,431.9679735436822,431,0.9679735436822057,432,1,0.421875
Qwen3-0.6B,5,0.8,0.25,1024,3072,1024,614,0.599609375,0.4718179255723953,1.0,4.096440320924379,0.13755766701600555,0.35316825026200416,0.3891923129558563,0.5544435381889343,4.096440320924379,464.48586647627974,464.48586647627974,464,0.4858664762797389,464,0,0.453125
Qwen3-0.6B,6,0.8,0.25,1024,3072,1024,614,0.599609375,0.4493945389986038,0.9460016718920976,4.253970772206001,0.15542624622843954,0.35307010264435407,0.3801378905773163,0.5186511874198914,4.253970772206001,464.35678301197356,464.35678301197356,464,0.35678301197356177,464,0,0.453125
Qwen3-0.6B,7,0.8,0.25,1024,3072,1024,614,0.599609375,0.3647387772798538,0.7421399767609806,4.370078285933584,0.16859624789682243,0.311982180112862,0.38119521737098694,0.3482823371887207,4.370078285933584,410.3180655321548,410.3180655321548,410,0.31806553215477606,410,0,0.400390625
Qwen3-0.6B,8,0.8,0.25,1024,3072,1024,614,0.599609375,0.4264995753765106,0.8908677270878255,4.351884232834667,0.16653250798908847,0.3476163127637727,0.35653260350227356,0.4964665472507477,4.351884232834667,457.1839742547252,457.1839742547252,457,0.1839742547251717,457,0,0.4462890625
Qwen3-0.6B,9,0.8,0.25,1024,3072,1024,614,0.599609375,0.3894316703081131,0.8016035611435347,4.531390529073648,0.1868937933620522,0.34057123530742284,0.30673232674598694,0.47213101387023926,4.531390529073648,447.9183086568761,447.9183086568761,447,0.9183086568760928,448,1,0.4375
Qwen3-0.6B,10,0.8,0.25,1024,3072,1024,614,0.599609375,0.3316478729248047,0.6624529274889658,4.993031090779406,0.23925738958996565,0.3450562740647157,0.2906745970249176,0.3726211488246918,4.993031090779406,453.81701872442994,453.81701872442994,453,0.8170187244299427,454,1,0.443359375
Qwen3-0.6B,11,0.8,0.25,1024,3072,1024,614,0.599609375,0.3403451293706894,0.6833970121685015,4.875670815943235,0.22594528802330308,0.3403082190596027,0.291177898645401,0.3895123600959778,4.875670815943235,447.57239044459214,447.57239044459214,447,0.5723904445921448,448,1,0.4375
Qwen3-0.6B,12,0.8,0.25,1024,3072,1024,614,0.599609375,0.3485386073589325,0.7031279351179878,4.9139201156992245,0.23028388184405066,0.34849489516253496,0.29044032096862793,0.40663689374923706,4.9139201156992245,458.3394832973901,458.3394832973901,458,0.33948329739007477,458,0,0.447265625
Qwen3-0.6B,13,0.8,0.25,1024,3072,1024,614,0.599609375,0.3631526678800583,0.7383204263329783,4.9086229359062825,0.229683026098621,0.3568423761572104,0.29235947132110596,0.4339458644390106,4.9086229359062825,469.3180662810803,469.3180662810803,469,0.31806628108029145,469,0,0.4580078125
Qwen3-0.6B,14,0.8,0.25,1024,3072,1024,614,0.599609375,0.3423183411359787,0.6881487536584778,5.0666012179599536,0.2476024024715977,0.35773899026831774,0.2911534607410431,0.3934832215309143,5.0666012179599536,470.49729057993386,470.49729057993386,470,0.4972905799338605,471,1,0.4599609375
Qwen3-0.6B,15,0.8,0.25,1024,3072,1024,614,0.599609375,0.30139637738466263,0.589603530875494,5.483275152364272,0.2948654626741598,0.3685499797244933,0.24573256075382233,0.35706019401550293,5.483275152364272,484.7158728032575,484.7158728032575,484,0.7158728032575254,485,1,0.4736328125
Qwen3-0.6B,16,0.8,0.25,1024,3072,1024,614,0.599609375,0.27267269045114517,0.520433289065651,6.585236748677262,0.4198602678853601,0.4450035231804328,0.21465320885181427,0.3306921720504761,6.585236748677262,585.2673531556648,585.2673531556648,585,0.2673531556647504,585,0,0.5712890625
Qwen3-0.6B,17,0.8,0.25,1024,3072,1024,614,0.599609375,0.28448987752199173,0.5488905581166095,6.646507663778951,0.42681018893875433,0.4573302812332181,0.19328297674655914,0.3756967782974243,6.646507663778951,601.4794698755109,601.4794698755109,601,0.4794698755108584,601,0,0.5869140625
Qwen3-0.6B,18,0.8,0.25,1024,3072,1024,614,0.599609375,0.2929583862423897,0.569283789574482,7.0884236552472295,0.47693643967027527,0.5000232771463269,0.19579879939556122,0.39011797308921814,7.0884236552472295,657.629175248112,657.629175248112,657,0.6291752481120056,658,1,0.642578125
Qwen3-0.6B,19,0.8,0.25,1024,3072,1024,614,0.599609375,0.2957574352622032,0.5760242507828996,7.789736374847939,0.5564858968128177,0.5613704853053382,0.2024700790643692,0.38904479146003723,7.789736374847939,738.3128468876198,738.3128468876198,738,0.3128468876197985,738,0,0.720703125
Qwen3-0.6B,20,0.8,0.25,1024,3072,1024,614,0.599609375,0.31449004262685776,0.6211347195100188,8.169150248169954,0.5995225719101976,0.6049256088101529,0.20786477625370026,0.42111530900001526,8.169150248169954,795.5964199879954,795.5964199879954,795,0.5964199879954322,796,1,0.77734375
Qwen3-0.6B,21,0.8,0.25,1024,3072,1024,614,0.599609375,0.3230208605527878,0.6416779993521258,8.67506745464774,0.6569084398826095,0.6531008297499885,0.23568344116210938,0.4103582799434662,8.67506745464774,858.9563319402313,858.9563319402313,858,0.95633194023128,859,1,0.8388671875
Qwen3-0.6B,22,0.8,0.25,1024,3072,1024,614,0.599609375,0.33750075846910477,0.6765474101826955,8.88205777027925,0.6803872201500271,0.6794272676581942,0.24670927226543427,0.42829224467277527,8.88205777027925,893.5807873207903,893.5807873207903,893,0.5807873207902503,894,1,0.873046875
Qwen3-0.6B,23,0.8,0.25,1024,3072,1024,614,0.599609375,0.3394097536802292,0.6811445101536335,8.945683618481352,0.6876042597719417,0.6859893223673648,0.25677263736724854,0.42204686999320984,8.945683618481352,902.2111827914835,902.2111827914835,902,0.2111827914834521,902,0,0.880859375
Qwen3-0.6B,24,0.8,0.25,1024,3072,1024,614,0.599609375,0.34725403785705566,0.700034530595371,9.19063867513323,0.7153893565431395,0.7115506500561974,0.27015042304992676,0.42435765266418457,9.19063867513323,935.8293674131857,935.8293674131857,935,0.8293674131856505,936,1,0.9140625
Qwen3-0.6B,25,0.8,0.25,1024,3072,1024,614,0.599609375,0.29430726170539856,0.5725320509193309,9.358183281053762,0.7343938349671554,0.6939283889551993,0.25819599628448486,0.33041852712631226,9.358183281053762,912.6526203225399,912.6526203225399,912,0.6526203225398604,913,1,0.8916015625
Qwen3-0.6B,26,0.8,0.25,1024,3072,1024,614,0.599609375,0.2920568287372589,0.5671127259927171,9.700386491848008,0.7732097282060746,0.7216854776527353,0.18561270833015442,0.3985009491443634,9.700386491848008,949.1586635044206,949.1586635044206,949,0.15866350442058774,949,0,0.9267578125
Qwen3-0.6B,27,0.8,0.25,1024,3072,1024,614,0.599609375,0.05655716918408871,0.0,11.699782942860654,1.0,0.75,0.10807469487190247,0.005039643496274948,11.699782942860654,986.3978418183669,986.3978418183669,986,0.3978418183669419,986,0,0.962890625
