base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen3-0.6B,0,0.5,0.75,1024,3072,1024,384,0.375,0.3931065499782562,0.8104531324396645,2.8837237918340533,0.0,0.6078398493297484,0.3543747663497925,0.43183833360671997,2.8837237918340533,390.61523448742327,390.61523448742327,390,0.6152344874232654,391,1,0.3818359375
Qwen3-0.6B,1,0.5,0.75,1024,3072,1024,384,0.375,0.33867600560188293,0.6793775527249376,3.0732739337569326,0.02150055242095408,0.5149083026489417,0.2560577392578125,0.42129427194595337,3.0732739337569326,330.89477039144475,330.89477039144475,330,0.8947703914447516,331,1,0.3232421875
Qwen3-0.6B,2,0.5,0.75,1024,3072,1024,384,0.375,0.138154007086996,0.19649542280996765,11.411095861077905,0.9672544073449042,0.3891851689437018,0.27532777190208435,0.0009802422719076276,11.411095861077905,250.10149662547207,250.10149662547207,250,0.10149662547206617,250,0,0.244140625
Qwen3-0.6B,3,0.5,0.75,1024,3072,1024,384,0.375,0.40402117371559143,0.8367369157479264,3.862839220556841,0.11106044230757832,0.6553177973878394,0.2852398157119751,0.5228025317192078,3.862839220556841,421.12591889573036,421.12591889573036,421,0.12591889573036497,421,0,0.4111328125
Qwen3-0.6B,4,0.5,0.75,1024,3072,1024,384,0.375,0.43755054473876953,0.9174798477668266,4.048308266400844,0.1320980785877757,0.7211344054720639,0.3512532114982605,0.5238478779792786,4.048308266400844,463.42154960887774,463.42154960887774,463,0.42154960887773996,463,0,0.4521484375
Qwen3-0.6B,5,0.5,0.75,1024,3072,1024,384,0.375,0.4718179255723953,1.0,4.096440320924379,0.13755766701600555,0.7843894167540014,0.3891923129558563,0.5544435381889343,4.096440320924379,504.071025110762,504.071025110762,504,0.0710251107619797,504,0,0.4921875
Qwen3-0.6B,6,0.5,0.75,1024,3072,1024,384,0.375,0.4493945389986038,0.9460016718920976,4.253970772206001,0.15542624622843954,0.7483578154761832,0.3801378905773163,0.5186511874198914,4.253970772206001,480.9160898138875,480.9160898138875,480,0.9160898138874813,481,1,0.4697265625
Qwen3-0.6B,7,0.5,0.75,1024,3072,1024,384,0.375,0.3647387772798538,0.7421399767609806,4.370078285933584,0.16859624789682243,0.5987540445449412,0.38119521737098694,0.3482823371887207,4.370078285933584,384.7764370304321,384.7764370304321,384,0.7764370304320778,385,1,0.3759765625
Qwen3-0.6B,8,0.5,0.75,1024,3072,1024,384,0.375,0.4264995753765106,0.8908677270878255,4.351884232834667,0.16653250798908847,0.7097839223131412,0.35653260350227356,0.4964665472507477,4.351884232834667,456.12740519640295,456.12740519640295,456,0.12740519640294679,456,0,0.4453125
Qwen3-0.6B,9,0.5,0.75,1024,3072,1024,384,0.375,0.3894316703081131,0.8016035611435347,4.531390529073648,0.1868937933620522,0.647926119198164,0.30673232674598694,0.47213101387023926,4.531390529073648,416.3758155379143,416.3758155379143,416,0.37581553791432043,416,0,0.40625
