base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen3-0.6B,0,0.5,0.5,1024,3072,1024,384,0.375,0.3931065499782562,0.8104531324396645,2.8837237918340533,0.0,0.4052265662198323,0.3543747663497925,0.43183833360671997,2.8837237918340533,292.3855451024491,292.3855451024491,292,0.38554510244910034,292,0,0.28515625
Qwen3-0.6B,1,0.5,0.5,1024,3072,1024,384,0.375,0.33867600560188293,0.6793775527249376,3.0732739337569326,0.02150055242095408,0.35043905257294583,0.2560577392578125,0.42129427194595337,3.0732739337569326,252.85438308637706,252.85438308637706,252,0.8543830863770552,253,1,0.2470703125
Qwen3-0.6B,2,0.5,0.5,1024,3072,1024,384,0.375,0.138154007086996,0.19649542280996765,11.411095861077905,0.9672544073449042,0.5818749150774359,0.27532777190208435,0.0009802422719076276,11.411095861077905,419.8436835310107,419.8436835310107,419,0.8436835310106972,420,1,0.41015625
Qwen3-0.6B,3,0.5,0.5,1024,3072,1024,384,0.375,0.40402117371559143,0.8367369157479264,3.862839220556841,0.11106044230757832,0.47389867902775235,0.2852398157119751,0.5228025317192078,3.862839220556841,341.934944896213,341.934944896213,341,0.9349448962129827,342,1,0.333984375
Qwen3-0.6B,4,0.5,0.5,1024,3072,1024,384,0.375,0.43755054473876953,0.9174798477668266,4.048308266400844,0.1320980785877757,0.5247889631773012,0.3512532114982605,0.5238478779792786,4.048308266400844,378.6541156314612,378.6541156314612,378,0.6541156314611953,379,1,0.3701171875
Qwen3-0.6B,5,0.5,0.5,1024,3072,1024,384,0.375,0.4718179255723953,1.0,4.096440320924379,0.13755766701600555,0.5687788335080027,0.3891923129558563,0.5544435381889343,4.096440320924379,410.3943895617017,410.3943895617017,410,0.3943895617017006,410,0,0.400390625
Qwen3-0.6B,6,0.5,0.5,1024,3072,1024,384,0.375,0.4493945389986038,0.9460016718920976,4.253970772206001,0.15542624622843954,0.5507139590602685,0.3801378905773163,0.5186511874198914,4.253970772206001,397.3599327839032,397.3599327839032,397,0.3599327839032185,397,0,0.3876953125
Qwen3-0.6B,7,0.5,0.5,1024,3072,1024,384,0.375,0.3647387772798538,0.7421399767609806,4.370078285933584,0.16859624789682243,0.4553681123289015,0.38119521737098694,0.3482823371887207,4.370078285933584,328.5644744064733,328.5644744064733,328,0.5644744064733231,329,1,0.3212890625
Qwen3-0.6B,8,0.5,0.5,1024,3072,1024,384,0.375,0.4264995753765106,0.8908677270878255,4.351884232834667,0.16653250798908847,0.5287001175384569,0.35653260350227356,0.4964665472507477,4.351884232834667,381.4761542024613,381.4761542024613,381,0.47615420246131634,381,0,0.3720703125
Qwen3-0.6B,9,0.5,0.5,1024,3072,1024,384,0.375,0.3894316703081131,0.8016035611435347,4.531390529073648,0.1868937933620522,0.4942486772527934,0.30673232674598694,0.47213101387023926,4.531390529073648,356.6182006841237,356.6182006841237,356,0.6182006841236785,357,1,0.3486328125
Qwen3-0.6B,10,0.5,0.5,1024,3072,1024,384,0.375,0.3316478729248047,0.6624529274889658,4.993031090779406,0.23925738958996565,0.45085515853946573,0.2906745970249176,0.3726211488246918,4.993031090779406,325.3082158989043,325.3082158989043,325,0.3082158989042796,325,0,0.3173828125
Qwen3-0.6B,11,0.5,0.5,1024,3072,1024,384,0.375,0.3403451293706894,0.6833970121685015,4.875670815943235,0.22594528802330308,0.45467115009590225,0.291177898645401,0.3895123600959778,4.875670815943235,328.06159108292354,328.06159108292354,328,0.06159108292354176,328,0,0.3203125
