base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen2.5-1.5B,0,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.31200867891311646,0.5022832831211574,5.095707493851573,0.0,0.3767124623408681,0.26855472723642987,0.35546263058980304,5.095707493851573,764.9632658351393,764.9632658351393,764,0.963265835139282,767,3,0.4993489583333333
Qwen2.5-1.5B,1,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.09865132040188958,0.0,10.85194450053264,0.7844655449741961,0.19611638624354902,0.19663095474243164,0.0006716860613475243,10.85194450053264,398.23962916550306,398.23962916550306,398,0.2396291655030609,400,2,0.2604166666666667
Qwen2.5-1.5B,2,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.10414833781154205,0.012941011133436564,11.100949323199416,0.8184001629699066,0.21430579909255407,0.2076153556505839,0.000681319972500205,11.100949323199416,435.17557912090507,435.17557912090507,435,0.17557912090506989,437,2,0.2845052083333333
Qwen2.5-1.5B,3,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.19426631430784863,0.22509564886728503,5.901431419505626,0.10980483564233753,0.19627294556104816,0.22598308324813843,0.1625495453675588,5.901431419505626,398.55754306213095,398.55754306213095,398,0.5575430621309465,400,2,0.2604166666666667
Qwen2.5-1.5B,4,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.35604904095331824,0.6059625646315393,5.934027217565152,0.11424702251875629,0.4830336791033436,0.285170316696167,0.42692776521046955,5.934027217565152,980.862216182569,980.862216182569,980,0.862216182569,982,2,0.6393229166666666
Qwen2.5-1.5B,5,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.2754272619883219,0.416163758946214,5.941860980011476,0.11531461523940366,0.3409514730195114,0.2627461552619934,0.28810836871465045,5.941860980011476,692.3459624128606,692.3459624128606,692,0.3459624128605583,694,2,0.4518229166666667
Qwen2.5-1.5B,6,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.5234262744585673,1.0,5.959551079675361,0.11772543912614956,0.7794313597815374,0.44796613852183026,0.5988864103953043,5.959551079675361,1582.7359540160478,1536.0,1536,0.0,1536,0,1.0
Qwen2.5-1.5B,7,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.5056321223576863,0.9581092248237717,5.94679231928521,0.11598666292373853,0.7475785843487635,0.4371483325958252,0.5741159121195475,5.94679231928521,1518.0547832112434,1518.0547832112434,1518,0.05478321124337526,1520,2,0.9895833333333334
Qwen2.5-1.5B,8,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.4865259528160095,0.9131297142400865,5.92384037832538,0.11285875021750862,0.7130619732344421,0.43888962268829346,0.5341622829437256,5.92384037832538,1447.9643503131645,1447.9643503131645,1447,0.9643503131644593,1450,3,0.9440104166666666
Qwen2.5-1.5B,9,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.46152305603027344,0.8542682005209891,5.802451708221842,0.09631578488513252,0.664780096612025,0.4441245396931966,0.4789215723673503,5.802451708221842,1349.9217695282637,1349.9217695282637,1349,0.9217695282636669,1352,3,0.8802083333333334
Qwen2.5-1.5B,10,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.4372164209683736,0.797045817633846,5.691156717453628,0.08114839593214984,0.618071462208422,0.4135955174763997,0.4608373244603475,5.691156717453628,1255.0738600801578,1255.0738600801578,1255,0.07386008015782863,1257,2,0.818359375
Qwen2.5-1.5B,11,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.3934938311576843,0.6941146316184498,5.645983776604161,0.0749921838754825,0.5393340196827079,0.36632851759592694,0.4206591447194417,5.645983776604161,1095.1873227362548,1095.1873227362548,1095,0.18732273625482776,1097,2,0.7141927083333334
Qwen2.5-1.5B,12,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.42847232023874915,0.7764605626744452,5.542469279557011,0.060885128129763204,0.5975667040382747,0.37926193078358966,0.4776827096939087,5.542469279557011,1213.43630267755,1213.43630267755,1213,0.43630267754997476,1215,2,0.791015625
Qwen2.5-1.5B,13,0.8,0.75,1536,8960,1536,1049,0.6829427083333334,0.44760364294052124,0.8214992885198946,5.349655116429361,0.03460822754677505,0.6247765232766148,0.4084198474884033,0.48678743839263916,5.349655116429361,1268.6893518015538,1268.6893518015538,1268,0.689351801553812,1270,2,0.8268229166666666
