base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen2.5-1.5B,0,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.31200867891311646,0.5022832831211574,5.095707493851573,0.0,0.3767124623408681,0.26855472723642987,0.35546263058980304,5.095707493851573,478.3755027529565,478.3755027529565,478,0.3755027529564927,478,0,0.3111979166666667
Qwen2.5-1.5B,1,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.09865132040188958,0.0,10.85194450053264,0.7844655449741961,0.19611638624354902,0.19663095474243164,0.0006716860613475243,10.85194450053264,249.04213225221164,249.04213225221164,249,0.04213225221164407,249,0,0.162109375
Qwen2.5-1.5B,2,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.10414833781154205,0.012941011133436564,11.100949323199416,0.8184001629699066,0.21430579909255407,0.2076153556505839,0.000681319972500205,11.100949323199416,272.1403049602609,272.1403049602609,272,0.14030496026089168,272,0,0.17708333333333334
Qwen2.5-1.5B,3,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.19426631430784863,0.22509564886728503,5.901431419505626,0.10980483564233753,0.19627294556104816,0.22598308324813843,0.1625495453675588,5.901431419505626,249.24094208651846,249.24094208651846,249,0.2409420865184586,249,0,0.162109375
Qwen2.5-1.5B,4,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.35604904095331824,0.6059625646315393,5.934027217565152,0.11424702251875629,0.4830336791033436,0.285170316696167,0.42692776521046955,5.934027217565152,613.3895269931031,613.3895269931031,613,0.389526993103118,613,0,0.3990885416666667
Qwen2.5-1.5B,5,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.2754272619883219,0.416163758946214,5.941860980011476,0.11531461523940366,0.3409514730195114,0.2627461552619934,0.28810836871465045,5.941860980011476,432.963728639501,432.963728639501,432,0.9637286395010278,433,1,0.2819010416666667
Qwen2.5-1.5B,6,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.5234262744585673,1.0,5.959551079675361,0.11772543912614956,0.7794313597815374,0.44796613852183026,0.5988864103953043,5.959551079675361,989.7757729595113,989.7757729595113,989,0.7757729595113005,990,1,0.64453125
Qwen2.5-1.5B,7,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.5056321223576863,0.9581092248237717,5.94679231928521,0.11598666292373853,0.7475785843487635,0.4371483325958252,0.5741159121195475,5.94679231928521,949.326918766993,949.326918766993,949,0.3269187669930034,949,0,0.6178385416666666
Qwen2.5-1.5B,8,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.4865259528160095,0.9131297142400865,5.92384037832538,0.11285875021750862,0.7130619732344421,0.43888962268829346,0.5341622829437256,5.92384037832538,905.4953420452201,905.4953420452201,905,0.49534204522012715,906,1,0.58984375
Qwen2.5-1.5B,9,0.5,0.75,1536,8960,1536,656,0.4270833333333333,0.46152305603027344,0.8542682005209891,5.802451708221842,0.09631578488513252,0.664780096612025,0.4441245396931966,0.4789215723673503,5.802451708221842,844.1836804676273,844.1836804676273,844,0.18368046762725498,844,0,0.5494791666666666
