base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen2.5-1.5B,13,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.44760364294052124,0.8214992885198946,5.349655116429361,0.03460822754677505,0.42805375803333484,0.4084198474884033,0.48678743839263916,5.349655116429361,1047.8328793812968,1047.8328793812968,1047,0.8328793812968343,1048,1,0.6822916666666666
Qwen2.5-1.5B,14,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.44366528590520227,0.8122276565705366,5.474329259203706,0.05159894027145111,0.43191329842099385,0.4233919382095337,0.4639386336008708,5.474329259203706,1057.2806490634737,1057.2806490634737,1057,0.2806490634736747,1057,0,0.6881510416666666
Qwen2.5-1.5B,15,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.3448569575945536,0.5796142989160628,5.390246314853323,0.04014003531560931,0.309877167115836,0.3444030284881592,0.34531088670094806,5.390246314853323,758.5483789823887,758.5483789823887,758,0.5483789823887264,759,1,0.494140625
Qwen2.5-1.5B,16,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.38555396596590674,0.675422698122959,5.516437947867181,0.057337553077386985,0.36638012560017297,0.32248979806900024,0.4486181338628133,5.516437947867181,896.8619822882473,896.8619822882473,896,0.8619822882473045,897,1,0.583984375
Qwen2.5-1.5B,17,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.36699069539705914,0.6317212736590987,5.820033122975589,0.09871179708723749,0.3652165353731681,0.285575012365977,0.4484063784281413,5.820033122975589,894.0136295402556,894.0136295402556,894,0.013629540255578831,894,0,0.58203125
Qwen2.5-1.5B,18,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.37158215045928955,0.6425304209931898,5.996808443100545,0.12280290863786635,0.3826666648155281,0.2774771451950073,0.4656871557235718,5.996808443100545,936.7298048710664,936.7298048710664,936,0.7298048710664489,937,1,0.6100260416666666
Qwen2.5-1.5B,19,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.35575952132542926,0.6052809810656439,6.610111809535229,0.2063844844184117,0.4058327327420278,0.2710086901982625,0.440510352452596,6.610111809535229,993.4380271534568,993.4380271534568,993,0.438027153456801,993,0,0.646484375
Qwen2.5-1.5B,20,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.3988916575908661,0.7068221285686149,6.5648364286207315,0.2002143117306328,0.45351822014962384,0.3012956976890564,0.4964876174926758,6.5648364286207315,1110.1673412577632,1110.1673412577632,1110,0.16734125776315523,1110,0,0.72265625
Qwen2.5-1.5B,21,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.41204680005709327,0.7377918040181516,7.134209749399531,0.2778090584132474,0.5078004312156995,0.30493392546971637,0.5191596746444702,7.134209749399531,1243.0447765170045,1243.0447765170045,1243,0.044776517004493144,1243,0,0.8092447916666666
Qwen2.5-1.5B,22,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.39915349086125695,0.7074385332504124,7.559661905147824,0.3357900895681766,0.5216143114092945,0.2987742821375529,0.49953269958496094,7.559661905147824,1276.8597765889247,1276.8597765889247,1276,0.8597765889246602,1277,1,0.8313802083333334
Qwen2.5-1.5B,23,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.40051709612210595,0.7106487160726959,7.922435517815918,0.38522922826827316,0.5479389721704845,0.32069486379623413,0.4803393284479777,7.922435517815918,1341.2999188992403,1341.2999188992403,1341,0.29991889924031057,1341,0,0.873046875
Qwen2.5-1.5B,24,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.37001393238703406,0.6388385411935954,8.16418298060569,0.41817480624280673,0.528506673718201,0.34380364418029785,0.3962242205937703,8.16418298060569,1293.7315916550085,1293.7315916550085,1293,0.7315916550085149,1294,1,0.8424479166666666
Qwen2.5-1.5B,25,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.3903663953145345,0.6867520604186126,8.433153884923625,0.4548304211511354,0.570791240784874,0.3487296899159749,0.43200310071309406,8.433153884923625,1397.239991783137,1397.239991783137,1397,0.23999178313692937,1397,0,0.9095052083333334
Qwen2.5-1.5B,26,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.16186062401781479,0.14880656924864546,12.43348930410356,1.0,0.5744032846243228,0.32290156682332355,0.0008196812123060226,12.43348930410356,1406.081914615751,1406.081914615751,1406,0.08191461575097492,1406,0,0.9153645833333334
Qwen2.5-1.5B,27,0.8,0.5,1536,8960,1536,1049,0.6829427083333334,0.12802118683854738,0.06914218024431587,10.832549817570735,0.7818224188274349,0.42548229953587535,0.2289918065071106,0.02705056716998418,10.832549817570735,1041.5382056141934,1041.5382056141934,1041,0.5382056141934299,1042,1,0.6783854166666666
