base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
Qwen2.5-1.5B,0,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.31200867891311646,0.5022832831211574,5.095707493851573,0.0,0.12557082078028936,0.26855472723642987,0.35546263058980304,5.095707493851573,386.8853798321774,386.8853798321774,386,0.8853798321774207,470,84,0.3059895833333333
Qwen2.5-1.5B,1,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.09865132040188958,0.0,10.85194450053264,0.7844655449741961,0.5883491587306471,0.19663095474243164,0.0006716860613475243,10.85194450053264,1812.7116342396175,1536.0,1536,0.0,1536,0,1.0
Qwen2.5-1.5B,2,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.10414833781154205,0.012941011133436564,11.100949323199416,0.8184001629699066,0.6170353750107891,0.2076153556505839,0.000681319972500205,11.100949323199416,1901.0942506191768,1536.0,1536,0.0,1536,0,1.0
Qwen2.5-1.5B,3,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.19426631430784863,0.22509564886728503,5.901431419505626,0.10980483564233753,0.1386275389485744,0.22598308324813843,0.1625495453675588,5.901431419505626,427.11330329806884,427.11330329806884,427,0.11330329806884265,510,83,0.33203125
Qwen2.5-1.5B,4,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.35604904095331824,0.6059625646315393,5.934027217565152,0.11424702251875629,0.23717590804695204,0.285170316696167,0.42692776521046955,5.934027217565152,730.7421477505386,730.7421477505386,730,0.7421477505386065,814,84,0.5299479166666666
Qwen2.5-1.5B,5,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.2754272619883219,0.416163758946214,5.941860980011476,0.11531461523940366,0.19052690116610624,0.2627461552619934,0.28810836871465045,5.941860980011476,587.0159330635449,587.0159330635449,587,0.015933063544935067,670,83,0.4361979166666667
Qwen2.5-1.5B,6,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.5234262744585673,1.0,5.959551079675361,0.11772543912614956,0.3382940793446122,0.44796613852183026,0.5988864103953043,5.959551079675361,1042.2885871807666,1042.2885871807666,1042,0.28858718076662626,1125,83,0.732421875
Qwen2.5-1.5B,7,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.5056321223576863,0.9581092248237717,5.94679231928521,0.11598666292373853,0.32651730339874685,0.4371483325958252,0.5741159121195475,5.94679231928521,1006.0041828366503,1006.0041828366503,1006,0.004182836650329591,1089,83,0.708984375
Qwen2.5-1.5B,8,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.4865259528160095,0.9131297142400865,5.92384037832538,0.11285875021750862,0.3129264912231531,0.43888962268829346,0.5341622829437256,5.92384037832538,964.1307085843604,964.1307085843604,964,0.13070858436037724,1047,83,0.681640625
Qwen2.5-1.5B,9,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.46152305603027344,0.8542682005209891,5.802451708221842,0.09631578488513252,0.2858038887940967,0.4441245396931966,0.4789215723673503,5.802451708221842,880.5656074119888,880.5656074119888,880,0.5656074119888217,963,83,0.626953125
Qwen2.5-1.5B,10,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.4372164209683736,0.797045817633846,5.691156717453628,0.08114839593214984,0.2601227513575739,0.4135955174763997,0.4608373244603475,5.691156717453628,801.4416791784079,801.4416791784079,801,0.44167917840786686,884,83,0.5755208333333334
Qwen2.5-1.5B,11,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.3934938311576843,0.6941146316184498,5.645983776604161,0.0749921838754825,0.2297727958112243,0.36632851759592694,0.4206591447194417,5.645983776604161,707.9330598472975,707.9330598472975,707,0.9330598472974998,791,84,0.5149739583333334
Qwen2.5-1.5B,12,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.42847232023874915,0.7764605626744452,5.542469279557011,0.060885128129763204,0.2397789867659337,0.37926193078358966,0.4776827096939087,5.542469279557011,738.7622681309604,738.7622681309604,738,0.7622681309603649,822,84,0.53515625
Qwen2.5-1.5B,13,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.44760364294052124,0.8214992885198946,5.349655116429361,0.03460822754677505,0.23133099279005495,0.4084198474884033,0.48678743839263916,5.349655116429361,712.7338855985525,712.7338855985525,712,0.733885598552547,795,83,0.517578125
Qwen2.5-1.5B,14,0.8,0.25,1536,8960,1536,1049,0.6829427083333334,0.44366528590520227,0.8122276565705366,5.474329259203706,0.05159894027145111,0.2417561193462225,0.4233919382095337,0.4639386336008708,5.474329259203706,744.8538400785706,744.8538400785706,744,0.8538400785705562,828,84,0.5390625
