base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
SmolLM2-1.7B,0,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.26681362465023994,0.273057073254383,5.707283520639591,0.0,0.20479280494078725,0.43874233961105347,0.09488490968942642,5.707283520639591,488.1440435444985,488.1440435444985,488,0.14404354449851553,488,0,0.23828125
SmolLM2-1.7B,1,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.20165598107269034,0.0938798176592029,10.57570392276567,0.5251800157935704,0.2017048671927948,0.4027775526046753,0.0005344095407053828,10.57570392276567,480.78363642983174,480.78363642983174,480,0.7836364298317449,481,1,0.23486328125
SmolLM2-1.7B,2,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.48368117213249207,0.8694219792270719,6.159525638935932,0.04878554093760433,0.6642628696547049,0.4836917817592621,0.48367056250572205,6.159525638935932,1583.3366961474721,1583.3366961474721,1583,0.3366961474721393,1583,0,0.77294921875
SmolLM2-1.7B,3,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.47198498249053955,0.837258582181082,6.6246333498945695,0.09895895547680393,0.6526836755050125,0.46964696049690247,0.47432300448417664,6.6246333498945695,1555.7365338524544,1555.7365338524544,1555,0.7365338524543859,1556,1,0.759765625
SmolLM2-1.7B,4,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.4801878482103348,0.8598156742886165,6.905412571163515,0.12924796580880693,0.6771737471686642,0.48633986711502075,0.4740358293056488,6.905412571163515,1614.1110583483025,1614.1110583483025,1614,0.11105834830254935,1614,0,0.7880859375
SmolLM2-1.7B,5,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.53116574883461,1.0,7.0575435345462365,0.145659067388518,0.7864147668471295,0.5194934606552124,0.5428380370140076,7.0575435345462365,1874.4979068129662,1874.4979068129662,1874,0.49790681296622097,1875,1,0.91552734375
SmolLM2-1.7B,6,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.4787219613790512,0.8557846264326593,7.369249447087355,0.17928428923661555,0.6866595421336483,0.5324617624282837,0.4249821603298187,7.369249447087355,1636.7213952289378,1636.7213952289378,1636,0.7213952289378085,1637,1,0.79931640625
SmolLM2-1.7B,7,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.23956822941545397,0.1981348557256788,14.113606653252427,0.9068306659842835,0.37530880829033,0.4785909950733185,0.0005454637575894594,14.113606653252427,894.5859172624721,894.5859172624721,894,0.5859172624720941,895,1,0.43701171875
SmolLM2-1.7B,8,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.4883812665939331,0.8823467871298746,7.998488874466681,0.24716338453099393,0.7235509364801543,0.5339004993438721,0.44286203384399414,7.998488874466681,1724.655707244953,1724.655707244953,1724,0.6557072449529642,1725,1,0.84228515625
SmolLM2-1.7B,9,0.8,0.75,2048,8192,2048,1311,0.64013671875,0.459540456533432,0.8030373322133224,8.122234054357763,0.2605123745855906,0.6674060928063894,0.49155300855636597,0.42752790451049805,8.122234054357763,1590.8288815270785,1590.8288815270785,1590,0.8288815270784653,1591,1,0.77685546875
