base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
SmolLM2-1.7B,0,0.5,0.5,2048,8192,2048,819,0.39990234375,0.26681362465023994,0.273057073254383,5.707283520639591,0.0,0.1365285366271915,0.43874233961105347,0.09488490968942642,5.707283520639591,225.22087083486517,225.22087083486517,225,0.2208708348651669,225,0,0.10986328125
SmolLM2-1.7B,1,0.5,0.5,2048,8192,2048,819,0.39990234375,0.20165598107269034,0.0938798176592029,10.57570392276567,0.5251800157935704,0.3095299167263867,0.4027775526046753,0.0005344095407053828,10.57570392276567,510.60825170139486,510.60825170139486,510,0.6082517013948632,511,1,0.24951171875
SmolLM2-1.7B,2,0.5,0.5,2048,8192,2048,819,0.39990234375,0.48368117213249207,0.8694219792270719,6.159525638935932,0.04878554093760433,0.4591037600823381,0.4836917817592621,0.48367056250572205,6.159525638935932,757.348985081788,757.348985081788,757,0.34898508178798693,757,0,0.36962890625
SmolLM2-1.7B,3,0.5,0.5,2048,8192,2048,819,0.39990234375,0.47198498249053955,0.837258582181082,6.6246333498945695,0.09895895547680393,0.4681087688289429,0.46964696049690247,0.47432300448417664,6.6246333498945695,772.203871553793,772.203871553793,772,0.20387155379296473,772,0,0.376953125
SmolLM2-1.7B,4,0.5,0.5,2048,8192,2048,819,0.39990234375,0.4801878482103348,0.8598156742886165,6.905412571163515,0.12924796580880693,0.4945318200487117,0.48633986711502075,0.4740358293056488,6.905412571163515,815.7919942484689,815.7919942484689,815,0.7919942484688818,816,1,0.3984375
SmolLM2-1.7B,5,0.5,0.5,2048,8192,2048,819,0.39990234375,0.53116574883461,1.0,7.0575435345462365,0.145659067388518,0.572829533694259,0.5194934606552124,0.5428380370140076,7.0575435345462365,944.9538507164812,944.9538507164812,944,0.9538507164811563,945,1,0.46142578125
SmolLM2-1.7B,6,0.5,0.5,2048,8192,2048,819,0.39990234375,0.4787219613790512,0.8557846264326593,7.369249447087355,0.17928428923661555,0.5175344578346375,0.5324617624282837,0.4249821603298187,7.369249447087355,853.7377178431755,853.7377178431755,853,0.7377178431754601,854,1,0.4169921875
SmolLM2-1.7B,7,0.5,0.5,2048,8192,2048,819,0.39990234375,0.23956822941545397,0.1981348557256788,14.113606653252427,0.9068306659842835,0.5524827608549812,0.4785909950733185,0.0005454637575894594,14.113606653252427,911.3893080153864,911.3893080153864,911,0.3893080153864048,911,0,0.44482421875
SmolLM2-1.7B,8,0.5,0.5,2048,8192,2048,819,0.39990234375,0.4883812665939331,0.8823467871298746,7.998488874466681,0.24716338453099393,0.5647550858304342,0.5339004993438721,0.44286203384399414,7.998488874466681,931.6340406289603,931.6340406289603,931,0.6340406289602925,932,1,0.455078125
SmolLM2-1.7B,9,0.5,0.5,2048,8192,2048,819,0.39990234375,0.459540456533432,0.8030373322133224,8.122234054357763,0.2605123745855906,0.5317748533994565,0.49155300855636597,0.42752790451049805,8.122234054357763,877.2290286663424,877.2290286663424,877,0.22902866634240127,877,0,0.42822265625
SmolLM2-1.7B,10,0.5,0.5,2048,8192,2048,819,0.39990234375,0.4432087242603302,0.7581266385918318,8.19909023495072,0.2688032218838263,0.5134649302378291,0.4533034563064575,0.4331139922142029,8.19909023495072,847.024523870091,847.024523870091,847,0.02452387009100221,847,0,0.41357421875
SmolLM2-1.7B,11,0.5,0.5,2048,8192,2048,819,0.39990234375,0.41882307827472687,0.6910684565626476,8.15201033844523,0.26372448612396565,0.47739647134330665,0.4339539408683777,0.40369221568107605,8.15201033844523,787.5250966984822,787.5250966984822,787,0.5250966984822298,788,1,0.384765625
SmolLM2-1.7B,12,0.5,0.5,2048,8192,2048,819,0.39990234375,0.4438169300556183,0.7597991460560881,8.214546581713494,0.2704705726396155,0.5151348593478517,0.4401267468929291,0.4475071132183075,8.214546581713494,849.7792804776328,849.7792804776328,849,0.7792804776328239,850,1,0.4150390625
SmolLM2-1.7B,13,0.5,0.5,2048,8192,2048,819,0.39990234375,0.42684169113636017,0.7131188710242704,8.38253437777713,0.28859222732483936,0.5008555491745549,0.41817620396614075,0.4355071783065796,8.38253437777713,826.2237751481299,826.2237751481299,826,0.22377514812990285,826,0,0.4033203125
SmolLM2-1.7B,14,0.5,0.5,2048,8192,2048,819,0.39990234375,0.3828154653310776,0.5920509827324621,8.633185910133442,0.31563121838322933,0.45384110055784577,0.37255239486694336,0.3930785357952118,8.633185910133442,748.6675709958079,748.6675709958079,748,0.6675709958078642,749,1,0.36572265625
SmolLM2-1.7B,15,0.5,0.5,2048,8192,2048,819,0.39990234375,0.4034886509180069,0.6489002555805079,9.018187560442342,0.3571632053705238,0.5030317304755159,0.3519640862941742,0.4550132155418396,9.018187560442342,829.8136579653412,829.8136579653412,829,0.8136579653412355,830,1,0.4052734375
SmolLM2-1.7B,16,0.5,0.5,2048,8192,2048,819,0.39990234375,0.41227538883686066,0.6730629401020946,9.532322388414576,0.41262541174788697,0.5428441759249908,0.33957305550575256,0.48497772216796875,9.532322388414576,895.4892585079643,895.4892585079643,895,0.4892585079643368,895,0,0.43701171875
