base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
SmolLM2-1.7B,0,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.26681362465023994,0.273057073254383,5.707283520639591,0.0,0.06826426831359575,0.43874233961105347,0.09488490968942642,5.707283520639591,202.04438717627275,202.04438717627275,202,0.044387176272749684,215,13,0.10498046875
SmolLM2-1.7B,1,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.20165598107269034,0.0938798176592029,10.57570392276567,0.5251800157935704,0.41735496625997853,0.4027775526046753,0.0005344095407053828,10.57570392276567,1235.2615867147151,1235.2615867147151,1235,0.26158671471512207,1248,13,0.609375
SmolLM2-1.7B,2,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.48368117213249207,0.8694219792270719,6.159525638935932,0.04878554093760433,0.2539446505099712,0.4836917817592621,0.48367056250572205,6.159525638935932,751.6097741394993,751.6097741394993,751,0.6097741394993363,764,13,0.373046875
SmolLM2-1.7B,3,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.47198498249053955,0.837258582181082,6.6246333498945695,0.09895895547680393,0.28353386215287346,0.46964696049690247,0.47432300448417664,6.6246333498945695,839.1861047896083,839.1861047896083,839,0.18610478960829369,852,13,0.416015625
SmolLM2-1.7B,4,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.4801878482103348,0.8598156742886165,6.905412571163515,0.12924796580880693,0.31188989292875935,0.48633986711502075,0.4740358293056488,6.905412571163515,923.1125424765461,923.1125424765461,923,0.11254247654608207,936,13,0.45703125
SmolLM2-1.7B,5,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.53116574883461,1.0,7.0575435345462365,0.145659067388518,0.3592443005413885,0.5194934606552124,0.5428380370140076,7.0575435345462365,1063.2692086585748,1063.2692086585748,1063,0.2692086585748257,1076,13,0.525390625
SmolLM2-1.7B,6,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.4787219613790512,0.8557846264326593,7.369249447087355,0.17928428923661555,0.3484093735356265,0.5324617624282837,0.4249821603298187,7.369249447087355,1031.200657408274,1031.200657408274,1031,0.20065740827408263,1044,13,0.509765625
SmolLM2-1.7B,7,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.23956822941545397,0.1981348557256788,14.113606653252427,0.9068306659842835,0.7296567134196323,0.4785909950733185,0.0005454637575894594,14.113606653252427,2159.593110039408,2048.0,2048,0.0,2048,0,1.0
SmolLM2-1.7B,8,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.4883812665939331,0.8823467871298746,7.998488874466681,0.24716338453099393,0.4059592351807141,0.5339004993438721,0.44286203384399414,7.998488874466681,1201.5332020236422,1201.5332020236422,1201,0.5332020236421613,1214,13,0.5927734375
SmolLM2-1.7B,9,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.459540456533432,0.8030373322133224,8.122234054357763,0.2605123745855906,0.39614361399252357,0.49155300855636597,0.42752790451049805,8.122234054357763,1172.4815295057163,1172.4815295057163,1172,0.48152950571625297,1185,13,0.57861328125
SmolLM2-1.7B,10,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.4432087242603302,0.7581266385918318,8.19909023495072,0.2688032218838263,0.39113407606082773,0.4533034563064575,0.4331139922142029,8.19909023495072,1157.6546069230833,1157.6546069230833,1157,0.6546069230832927,1171,14,0.57177734375
SmolLM2-1.7B,11,0.8,0.25,2048,8192,2048,1311,0.64013671875,0.41882307827472687,0.6910684565626476,8.15201033844523,0.26372448612396565,0.3705604787336362,0.4339539408683777,0.40369221568107605,8.15201033844523,1096.7621376024103,1096.7621376024103,1096,0.7621376024103483,1110,14,0.5419921875
