base_model_id,layer_index,alpha,w,hidden_size,intermediate_size,max_rank,uniform_rank,uniform_rank_ratio,rank_signal_raw,rank_signal,importance_signal_raw,importance_signal,protection_score,mlp_input_effective_rank_centered_ratio,mlp_output_effective_rank_centered_ratio,mlp_output_uncentered_trace_log,raw_rank,clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,target_rank_ratio
SmolLM2-1.7B,0,0.5,0.25,2048,8192,2048,819,0.39990234375,0.26681362465023994,0.273057073254383,5.707283520639591,0.0,0.06826426831359575,0.43874233961105347,0.09488490968942642,5.707283520639591,126.2199489682436,126.2199489682436,126,0.21994896824359955,126,0,0.0615234375
SmolLM2-1.7B,1,0.5,0.25,2048,8192,2048,819,0.39990234375,0.20165598107269034,0.0938798176592029,10.57570392276567,0.5251800157935704,0.41735496625997853,0.4027775526046753,0.0005344095407053828,10.57570392276567,771.6851560025567,771.6851560025567,771,0.6851560025567096,772,1,0.376953125
SmolLM2-1.7B,2,0.5,0.25,2048,8192,2048,819,0.39990234375,0.48368117213249207,0.8694219792270719,6.159525638935932,0.04878554093760433,0.2539446505099712,0.4836917817592621,0.48367056250572205,6.159525638935932,469.54111748302824,469.54111748302824,469,0.5411174830282448,470,1,0.2294921875
SmolLM2-1.7B,3,0.5,0.25,2048,8192,2048,819,0.39990234375,0.47198498249053955,0.837258582181082,6.6246333498945695,0.09895895547680393,0.28353386215287346,0.46964696049690247,0.47432300448417664,6.6246333498945695,524.2512737015173,524.2512737015173,524,0.2512737015173343,524,0,0.255859375
SmolLM2-1.7B,4,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4801878482103348,0.8598156742886165,6.905412571163515,0.12924796580880693,0.31188989292875935,0.48633986711502075,0.4740358293056488,6.905412571163515,576.6812908377508,576.6812908377508,576,0.6812908377507938,577,1,0.28173828125
SmolLM2-1.7B,5,0.5,0.25,2048,8192,2048,819,0.39990234375,0.53116574883461,1.0,7.0575435345462365,0.145659067388518,0.3592443005413885,0.5194934606552124,0.5428380370140076,7.0575435345462365,664.2391166219472,664.2391166219472,664,0.2391166219472325,664,0,0.32421875
SmolLM2-1.7B,6,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4787219613790512,0.8557846264326593,7.369249447087355,0.17928428923661555,0.3484093735356265,0.5324617624282837,0.4249821603298187,7.369249447087355,644.2054450170682,644.2054450170682,644,0.2054450170682003,644,0,0.314453125
SmolLM2-1.7B,7,0.5,0.25,2048,8192,2048,819,0.39990234375,0.23956822941545397,0.1981348557256788,14.113606653252427,0.9068306659842835,0.7296567134196323,0.4785909950733185,0.0005454637575894594,14.113606653252427,1349.1279611916668,1349.1279611916668,1349,0.1279611916668273,1349,0,0.65869140625
SmolLM2-1.7B,8,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4883812665939331,0.8823467871298746,7.998488874466681,0.24716338453099393,0.4059592351807141,0.5339004993438721,0.44286203384399414,7.998488874466681,750.6145632779275,750.6145632779275,750,0.6145632779274592,751,1,0.36669921875
SmolLM2-1.7B,9,0.5,0.25,2048,8192,2048,819,0.39990234375,0.459540456533432,0.8030373322133224,8.122234054357763,0.2605123745855906,0.39614361399252357,0.49155300855636597,0.42752790451049805,8.122234054357763,732.4655779292004,732.4655779292004,732,0.4655779292004354,733,1,0.35791015625
SmolLM2-1.7B,10,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4432087242603302,0.7581266385918318,8.19909023495072,0.2688032218838263,0.39113407606082773,0.4533034563064575,0.4331139922142029,8.19909023495072,723.2029924256333,723.2029924256333,723,0.20299242563328335,723,0,0.35302734375
SmolLM2-1.7B,11,0.5,0.25,2048,8192,2048,819,0.39990234375,0.41882307827472687,0.6910684565626476,8.15201033844523,0.26372448612396565,0.3705604787336362,0.4339539408683777,0.40369221568107605,8.15201033844523,685.162616854595,685.162616854595,685,0.16261685459494402,685,0,0.33447265625
SmolLM2-1.7B,12,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4438169300556183,0.7597991460560881,8.214546581713494,0.2704705726396155,0.3928027159937336,0.4401267468929291,0.4475071132183075,8.214546581713494,726.2882909629327,726.2882909629327,726,0.28829096293270595,726,0,0.3544921875
SmolLM2-1.7B,13,0.5,0.25,2048,8192,2048,819,0.39990234375,0.42684169113636017,0.7131188710242704,8.38253437777713,0.28859222732483936,0.3947238882496971,0.41817620396614075,0.4355071783065796,8.38253437777713,729.8405192383894,729.8405192383894,729,0.8405192383894473,730,1,0.3564453125
SmolLM2-1.7B,14,0.5,0.25,2048,8192,2048,819,0.39990234375,0.3828154653310776,0.5920509827324621,8.633185910133442,0.31563121838322933,0.3847361594705375,0.37255239486694336,0.3930785357952118,8.633185910133442,711.3733086762994,711.3733086762994,711,0.3733086762994162,711,0,0.34716796875
SmolLM2-1.7B,15,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4034886509180069,0.6489002555805079,9.018187560442342,0.3571632053705238,0.43009746792301984,0.3519640862941742,0.4550132155418396,9.018187560442342,795.2459140590009,795.2459140590009,795,0.24591405900093832,795,0,0.38818359375
SmolLM2-1.7B,16,0.5,0.25,2048,8192,2048,819,0.39990234375,0.41227538883686066,0.6730629401020946,9.532322388414576,0.41262541174788697,0.4777347938364389,0.33957305550575256,0.48497772216796875,9.532322388414576,883.326852950099,883.326852950099,883,0.32685295009900983,883,0,0.43115234375
SmolLM2-1.7B,17,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4075569212436676,0.6600876078533632,10.019781719961404,0.46521000352403835,0.5139294046063696,0.3420063257217407,0.4731075167655945,10.019781719961404,950.2503260520031,950.2503260520031,950,0.2503260520030608,950,0,0.4638671875
SmolLM2-1.7B,18,0.5,0.25,2048,8192,2048,819,0.39990234375,0.4107683300971985,0.6689186734563555,10.612927262654159,0.5291954771990786,0.5641262762633978,0.3585701584815979,0.4629665017127991,10.612927262654159,1043.0638394087955,1043.0638394087955,1043,0.0638394087955021,1043,0,0.50927734375
